id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit
20GAzMzzFBvttxs0wy7GJM,Anthology,['T H Trio'],269320,1/3/12,2012,0.924,0.422,0.00893,0.81,0.12,-29.69,0.059,135.826,0.0923,1,9,53,0
3BVC9lRwjgKrWwDxgFAKA8,Anti,['SOB X RBE'],169017,1/23/17,2017,0.321,0.702,0.785,0.0,0.0682,-6.842,0.743,132.857,0.647,0,7,60,1
5d1fRO6RYAtbPPgbpSHnlA,Anti-Everything,"['Lost Kings', 'Loren Gray']",183853,1/18/19,2019,0.28,0.734,0.663,0.0,0.12,-7.292,0.185,101.943,0.256,1,0,68,1
5wmBV7RrEDrEamTvCnuLxX,Antichrist,['The 1975'],283970,2013,2013,9.17e-05,0.424,0.492,0.745,0.0989,-8.505,0.0343,119.99,0.0971,0,9,47,0
1wHZx0LgzFHyeIZkUydNXq,Antidote,['Travis Scott'],262693,9/4/15,2015,0.00767,0.713,0.526,0.000148,0.124,-5.046,0.032,131.05,0.131,1,1,78,1
3CqMuOh8kuc4hrHZrvuDBc,Antidote,['Faith Marie'],300632,8/4/16,2016,0.953,0.489,0.127,1.39e-06,0.0736,-12.14,0.0554,127.577,0.175,0,9,55,0
38G32c3uJeFucSYweZv4pI,Antidote - Radio Edit,"['Swedish House Mafia', 'Knife Party']",177250,1/1/11,2011,0.00645,0.648,0.859,0.0282,0.135,-4.974,0.111,128.03,0.633,1,7,45,0
1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),"['Ed Sheeran', 'Travis Scott']",161747,7/12/19,2019,0.133,0.715,0.823,0.0,0.361,-5.313,0.0495,151.956,0.91,0,5,72,0
0VGXyzdRuqnpk5Tz2mRdlx,Antivist,['Bring Me The Horizon'],193638,4/2/13,2013,2.23e-05,0.499,0.991,0.0,0.176,-2.249,0.158,137.026,0.317,1,0,50,0
1XJ93XskwJf7PCyIVLbNBt,Anxiety (with Selena Gomez),"['Julia Michaels', 'Selena Gomez']",210147,1/24/19,2019,0.571,0.803,0.384,0.0,0.194,-6.522,0.179,141.924,0.503,1,7,68,1
2K7b2hTAXej5y014uvwUA6,Anxiety Freestyle,['Sleepy Hallow'],117033,6/5/20,2020,0.918,0.832,0.3,5.92e-05,0.115,-8.982,0.733,73.995,0.535,0,4,56,1
6rLYsNxYB1W8pfa2nRHScA,Any Kind of Guy,['Big Time Rush'],220467,2/2/10,2010,0.198,0.675,0.762,0.0,0.0771,-3.729,0.0468,111.978,0.702,0,9,56,0
4T5Z4mbTe7kuGqgLpaRtTh,Any Ol' Barstool,['Jason Aldean'],203293,9/9/16,2016,0.312,0.536,0.722,0.0,0.117,-4.163,0.0284,143.78,0.499,1,4,67,0
5PNzt1Rvt7PUVaGhbq0OVt,Any Other Way,['We The Kings'],224927,1/1/13,2013,0.0104,0.457,0.924,0.0,0.0847,-3.935,0.0604,77.457,0.434,1,11,52,0
1iIhGHzzrzqQfuNkFI2qAn,Any song,['ZICO'],227227,1/13/20,2020,0.118,0.874,0.787,0.0,0.11,-2.416,0.129,108.007,0.896,0,10,76,0
5I30ByMf5nhgbSokY1EZiN,Anybody (feat. Nicki Minaj),"['Young Thug', 'Nicki Minaj']",254947,4/13/18,2018,0.0381,0.901,0.472,0.0,0.11,-8.416,0.194,120.0,0.479,0,11,63,1
0SjjcXfArhzePhEzDNkY8z,Anybody Have a Map?,"['Rachel Bay Jones', 'Jennifer Laura Thompson']",146853,2/3/17,2017,0.234,0.634,0.603,0.0,0.536,-6.374,0.258,107.768,0.744,1,7,61,0
623FuReM7vYHHD1ktY08j5,Anyhow,['Tedeschi Trucks Band'],395613,1/1/16,2016,0.125,0.449,0.681,0.375,0.0957,-9.288,0.0319,93.133,0.519,1,9,52,0
2PL1IYGU0LUlTE7afYXGF4,Anymore,['John Wolf'],181243,11/29/18,2018,0.562,0.674,0.768,0.0843,0.0894,-5.549,0.0384,159.981,0.494,0,5,65,1
18ssFhD04lWo1RzpcohnrG,Anyone,['Demi Lovato'],227813,1/27/20,2020,0.876,0.557,0.387,0.0,0.111,-6.338,0.0374,129.98,0.317,1,11,70,1
0336UwEBwBBao8uWCuugYr,Anything,['SZA'],149320,6/9/17,2017,0.391,0.665,0.488,0.000647,0.0952,-4.711,0.327,151.582,0.549,0,0,58,1
1tm0ed6Bh8lDkcszWu6YrJ,Anything But The Truth,['Jack Johnson'],173773,1/1/10,2010,0.945,0.651,0.111,0.0257,0.119,-21.289,0.0383,129.053,0.462,0,6,55,0
7C7yqFTM0ncyJ04GIKrxdV,Anything Could Happen,['Ellie Goulding'],286322,1/1/12,2012,0.433,0.702,0.781,0.0,0.135,-4.081,0.03,102.997,0.382,1,0,57,0
6o5sSlAsvLcPdrK7HFxXp3,Anything For You,['Ludo'],203387,1/1/10,2010,0.235,0.691,0.73,0.0,0.145,-7.844,0.0303,107.967,0.667,1,4,42,0
0LgODbepSswNlLUK8EEH8v,Anything Goes,"['Sutton Foster', 'Anything Goes New Broadway Company Orchestra']",348253,9/6/11,2011,0.682,0.617,0.438,0.00218,0.28,-8.707,0.17,98.823,0.725,1,7,49,0
46ZfPS5VpSQVU5gb82hg3K,Anything Goes,['Florida Georgia Line'],218867,10/14/14,2014,0.00182,0.458,0.976,0.0,0.193,-3.791,0.0459,154.007,0.76,1,0,66,0
3Cq4BUlxDg4ulj7XnN2COP,Anything Goes,"['Tony Bennett', 'Lady Gaga']",123973,9/23/14,2014,0.589,0.504,0.6,0.0,0.0801,-5.666,0.0787,154.623,0.763,1,0,55,0
4HfnDKWoTkCpzXSTsrkS9D,Anything Goes (feat. Alexander King),"['SMO', 'Alexander King']",223013,6/3/14,2014,0.0503,0.58,0.807,0.0,0.281,-6.419,0.237,78.998,0.647,1,6,50,0
74mZKvZcZzzvbOnt8NfWda,Anything Like Me,['Brad Paisley'],268187,11/2/10,2010,0.422,0.545,0.522,0.0,0.119,-9.241,0.0341,164.869,0.446,1,2,48,0
6LQxv30jh0lCISHsPYwqoy,Anything She Says,"['Mitchell Tenpenny', 'Seaforth']",169155,7/25/19,2019,0.169,0.612,0.621,0.0,0.137,-5.657,0.0734,185.857,0.883,1,7,74,0
3ASqLQWbgejOEJzxP4mrfY,Anywhere But Here (feat. Maria Brink),"['Five Finger Death Punch', 'Maria Brink']",225691,7/30/13,2013,6.22e-05,0.51,0.984,0.0,0.15,-4.571,0.0684,138.021,0.293,1,2,50,1
3XHIBZoiFOyeiiBzO8AZsf,Anywhere I Go - Live,['Slightly Stoopid'],189056,9/13/11,2011,0.089,0.554,0.749,0.00209,0.585,-10.619,0.0628,80.914,0.545,1,8,42,0
2yWtLaPCOUDyi7f1lOXCn5,Anywhere With You,['Jake Owen'],209587,8/26/11,2011,0.0418,0.475,0.936,0.0,0.0873,-2.545,0.0413,151.988,0.598,1,5,59,0
5RCcvZz5i0rckjbCTSPL1s,Aparentemente,"['Yaga & Mackie', 'Arcangel', 'De La Ghetto']",303543,7/14/15,2015,0.0827,0.86,0.699,0.00197,0.26,-6.415,0.0974,93.992,0.871,0,3,64,0
165lX6DbMhTzqODVZKLmkm,Apartment,['Young the Giant'],235800,2011,2011,0.00686,0.57,0.733,0.000131,0.21,-7.194,0.0306,109.97,0.334,1,2,56,0
75Ft0iq6Pz4TjAa5tiJW4x,Aphasia,['Pinegrove'],270933,2/12/16,2016,0.77,0.309,0.482,7.06e-06,0.235,-7.991,0.0422,66.749,0.349,1,6,52,0
3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,['Cigarettes After Sex'],290147,6/9/17,2017,0.0194,0.369,0.467,0.46,0.109,-9.018,0.0274,94.473,0.174,1,5,63,0
7qU7vhCPKhkDiJYGoboISc,Apocalypse Dreams,['Tame Impala'],356947,1/1/12,2012,0.249,0.496,0.929,0.131,0.0677,-2.279,0.0503,127.998,0.267,1,8,59,0
0VPmIETYsw3JBnyh4iDjVv,Apollo,"[""Smoove'L""]",208968,11/9/19,2019,0.0298,0.622,0.494,0.0,0.149,-8.518,0.457,142.866,0.166,1,2,70,1
4RlW2kT9v60O7nnIA3RX6y,Apologize,['Hollywood Undead'],207227,2011,2011,0.0442,0.601,0.799,0.0,0.0671,-4.095,0.115,177.92,0.58,1,2,47,1
6BNpKPgnYh6ZPoNQLkntUK,Apologize,['OneRepublic'],204627,6/12/20,2020,0.414,0.591,0.73,7.49e-06,0.107,-6.368,0.0356,118.024,0.486,1,8,1,0
1JG8pJ7G8qJiy98DzCBL2E,Apologize,['grandson'],198694,2/1/19,2019,0.00121,0.535,0.836,0.0,0.102,-5.593,0.0746,85.005,0.443,1,2,64,0
5HL7MqORaqPubRCAlUaJun,Apparently,['Random Rab'],244267,12/9/11,2011,0.634,0.762,0.136,0.408,0.368,-11.958,0.0515,139.936,0.518,0,7,52,0
1HNs07uZxZniPNmniw2GTa,Apparently,['J. Cole'],293040,12/9/14,2014,0.564,0.801,0.543,0.0,0.116,-9.236,0.091,133.982,0.534,1,5,69,1
63LAR8TGAGvpfLLM8Z1weo,Applause,['Lady Gaga'],212493,1/1/13,2013,0.0278,0.668,0.778,1.24e-06,0.108,-4.302,0.0506,139.938,0.733,0,7,55,0
5ka2ajep9OAvU5Sgduhiex,Applause,['Lady Gaga'],212333,11/11/13,2013,0.0265,0.669,0.78,1.63e-06,0.143,-4.287,0.053,139.945,0.738,0,7,72,0
6scpNkWEmUxmKY7nYjVLsX,Apple Pie,['Travis Scott'],219360,9/4/15,2015,0.0335,0.655,0.496,0.0,0.156,-4.139,0.0364,137.945,0.28,0,3,65,1
1G4WrcZ8k9e0IwKAlZSxwl,Apple Pie Bed,['Lawrence Arabia'],208813,3/9/10,2010,0.078,0.771,0.687,0.0,0.452,-5.7,0.0475,126.823,0.781,1,3,43,0
4zD1xwm81u5YDjnMTfmSCT,Apple Pie Moonshine,['Jake Owen'],197200,8/26/11,2011,0.0723,0.572,0.885,1.29e-06,0.0915,-2.919,0.0331,133.903,0.535,1,7,43,0
0cz7M4ekhYl63PTSNLyX3L,Appreciated,['Rixton'],232773,1/1/14,2014,0.00742,0.573,0.769,0.0,0.101,-6.388,0.0364,106.021,0.306,1,1,53,0
28GbaBYFpYi1J61fXnGSfd,Apricot Princess,['Rex Orange County'],238480,4/26/17,2017,0.244,0.399,0.468,0.000168,0.103,-8.646,0.0336,111.884,0.249,1,2,60,1
04KsMCb9PZE2S0AtUU8Jhb,April Showers,['Proleter'],275751,11/22/11,2011,0.28,0.801,0.546,0.929,0.141,-7.256,0.132,94.0,0.902,1,11,57,0
09qIdioXLJPGXAM9zsy20v,Aprovecha (feat. Daddy Yankee),"['Nova y Jory', 'Daddy Yankee']",222240,7/12/11,2011,0.178,0.624,0.772,0.0,0.11,-4.687,0.165,172.014,0.589,0,7,59,0
05yzhEWkmVXiigqWfcNTQS,"Après un rêve, Op. 7, No. 1","['Gabriel Fauré', 'Yo-Yo Ma']",160227,9/18/15,2015,0.991,0.187,0.0306,0.968,0.0979,-27.399,0.0404,96.639,0.036,0,5,57,0
1wpin6CIQlmEUuZvALQSVw,Aquarium,['Mac Miller'],278045,6/18/13,2013,0.388,0.512,0.765,0.0,0.639,-7.379,0.163,142.14,0.416,0,4,49,1
7BxCvgkMSSJ34C7H8goDk7,Aquí Sigo Yo,['Fuerza Regida'],128250,7/4/19,2019,0.551,0.786,0.71,0.0,0.14,-3.21,0.0372,114.996,0.968,1,9,62,0
7nzsY8vlnKdvGOEE0rjAXZ,Arabella,['Arctic Monkeys'],207357,9/9/13,2013,0.0202,0.579,0.558,1.26e-06,0.212,-6.986,0.0895,179.949,0.506,1,2,72,0
4mvfb1u65BbgH5BR4q6a96,Arbol Sin Hojas,['Dread Mar I'],199864,5/1/10,2010,0.188,0.77,0.576,0.000284,0.0246,-6.721,0.119,167.803,0.97,0,5,63,0
1OSkUAslVAljbEnG973Gfa,Arch & Point,['Miguel'],197227,9/28/12,2012,0.0318,0.551,0.543,7.76e-05,0.285,-6.468,0.0638,158.005,0.185,1,2,43,0
3pTNVDJpzaLxiZnbC18SMX,Archangel,"['Thomas Bergersen', 'Two Steps from Hell']",154858,9/20/11,2011,0.244,0.427,0.968,0.864,0.121,-4.517,0.0574,79.989,0.358,0,2,57,0
7CeTNlKnCbNBzkXA7nmcVG,Archangel,['Treyarch'],311054,9/3/13,2013,0.000134,0.541,0.948,0.0,0.324,-7.271,0.144,114.955,0.129,0,1,50,0
5HLes17mwCwKt81mi0Tk35,"Archie, Marry Me",['Alvvays'],196560,7/22/14,2014,0.00956,0.27,0.83,0.434,0.142,-4.592,0.0741,117.314,0.205,1,7,61,0
1O7oz3f9EuSeeX0J7t5z6J,Architects,['Rise Against'],222627,1/1/11,2011,0.000571,0.183,0.984,1.84e-05,0.288,-2.654,0.186,182.41,0.36,0,10,53,0
5zzbORcD0GwLY0wQHP1Xs1,Arcoíris,"['J Balvin', 'Mr Eazi']",186693,3/19/20,2020,0.0853,0.731,0.787,0.0,0.316,-5.26,0.0721,92.971,0.393,0,4,75,0
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),"['Wallows', 'Clairo']",178000,3/22/19,2019,0.156,0.682,0.683,2.32e-05,0.273,-6.444,0.0287,120.023,0.64,0,8,82,0
2TAcwD5KcV9uY3O1tLGV15,Are You Gonna Kiss Me Or Not,['Thompson Square'],184920,2/8/11,2011,0.039,0.485,0.701,0.0,0.0977,-3.807,0.0288,151.948,0.613,1,8,65,0
4zvqMZ6g4wKZaPpOQvoBpP,Are You Ready,['Disturbed'],261680,10/18/18,2018,0.000107,0.392,0.976,0.0,0.271,-2.189,0.107,199.888,0.521,1,7,63,0
6lKRMylSZMtA7EqPl0pcdI,Are You Satisfied?,['MARINA'],198960,2/15/10,2010,0.303,0.669,0.712,0.0,0.0755,-4.992,0.0412,124.009,0.843,1,0,51,0
0ZTJrZ1axCUmP1fiFzyabF,Are You That Somebody,['Aaliyah'],265667,7/25/19,2019,0.124,0.848,0.663,0.0293,0.0737,-7.078,0.159,137.953,0.833,0,9,64,0
3CVPyuuD6HxWXgPbbGqbg6,Are You What You Want to Be?,['Foster The People'],270840,3/14/14,2014,0.00702,0.599,0.816,2.8e-06,0.508,-5.002,0.0514,126.02,0.595,0,6,57,0
6z1frj1JhCZhgKzUZUNU31,Are You With Me,['Easton Corbin'],220347,1/1/12,2012,0.314,0.57,0.499,0.0,0.11,-6.512,0.0266,147.875,0.0866,1,8,52,0
62nhuooamoroYpJyqE0nLd,Are You With Me - Radio Edit,['Lost Frequencies'],138013,10/21/16,2016,0.275,0.763,0.61,2.71e-05,0.12,-8.094,0.0355,121.031,0.392,0,5,56,0
5eZ7sbO4bOyouCopISJ4Mb,Are You With Me Now?,['Cate le Bon'],260573,11/12/13,2013,0.00317,0.608,0.636,0.0195,0.127,-7.712,0.0258,141.628,0.708,1,0,50,0
2aUDpZRSit5Zg2R6L5r6dW,Arena,['Daft Punk'],93227,1/1/10,2010,0.0173,0.334,0.423,0.994,0.0732,-13.562,0.0348,100.058,0.0859,1,1,45,0
4K0odcECsBvgzv9Lr9z4kd,Aria Math,['C418'],310000,11/9/13,2013,0.754,0.523,0.456,0.915,0.0966,-13.393,0.0623,167.999,0.542,0,4,51,0
2haIfONRw1Bhi2zSp67MYU,Aries (feat. Peter Hook and Georgia),"['Gorillaz', 'Peter Hook', 'Georgia']",253333,4/9/20,2020,0.0175,0.611,0.667,0.0844,0.241,-7.801,0.0342,119.996,0.793,1,2,69,0
2hjqFVoMk6ssbfgtHEyhsY,Ark,"['Ship Wrek', 'Zookeepers']",180800,2/4/16,2016,0.0156,0.515,0.745,0.00787,0.485,-5.359,0.0394,150.134,0.0687,0,7,62,0
5TOYgNohZAFEPOtnchPhZS,Arlandria,['Foo Fighters'],267560,4/12/11,2011,0.000128,0.632,0.734,1.05e-05,0.337,-5.179,0.0375,116.336,0.645,1,9,58,0
5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,['Juice WRLD'],169999,12/10/18,2018,0.186,0.736,0.67,0.0,0.114,-6.702,0.311,130.032,0.845,1,10,82,1
0o9MIPIGM8svRpfdQGTvUX,Armor,['Landon Austin'],212066,4/15/14,2014,0.157,0.528,0.684,0.0,0.0997,-6.266,0.0331,155.947,0.31,0,8,58,0
4AH5yql7KezJBvVBdW90Dc,Armory,['Daft Punk'],122987,1/1/10,2010,0.677,0.384,0.0475,0.924,0.115,-23.951,0.0372,95.997,0.033,0,5,45,0
48HT7Zzd3We4ZjG82lsbdK,Arms,['The Paper Kites'],203560,4/18/18,2018,0.931,0.41,0.141,0.0898,0.118,-18.564,0.0337,149.884,0.239,1,2,64,0
2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),"['XXXTENTACION', 'Lil Pump', 'Swae Lee', 'Maluma']",198903,10/25/18,2018,0.0302,0.703,0.723,2.06e-06,0.126,-5.45,0.0412,104.969,0.288,0,9,75,1
41PHX8Tlf7kACV4sLzlNpI,Army Of The Night,['Powerwolf'],201387,7/17/15,2015,0.00096,0.425,0.957,0.0,0.166,-3.654,0.0498,171.95,0.599,0,1,49,0
7dQeS4ErW1iWvnKdrtKwKr,Around Me,['Brent Faiyaz'],183022,10/19/18,2018,0.576,0.655,0.178,5.36e-05,0.097,-12.522,0.0635,75.003,0.127,1,1,64,1
0oFCz4vOMbg9dRmV69K1vG,Around My Head,['Cage The Elephant'],191600,1/10/11,2011,0.000659,0.516,0.959,4.44e-06,0.046,-2.484,0.0597,109.91,0.474,1,2,47,0
06ClI3XK2FPR5uP8tPcFS1,Around The World,['Kings of Leon'],214040,10/14/16,2016,0.000252,0.575,0.854,0.676,0.351,-5.847,0.0362,113.075,0.587,0,1,59,0
6MOjqs7ngSnZz3J5GZLAfm,Arriba,['Natanael Cano'],174643,5/5/20,2020,0.313,0.579,0.577,0.0,0.113,-7.896,0.101,112.287,0.184,0,7,79,1
1p4rYrxjVkj6v2eMzRhLfA,Arrullo De Estrellas,['Zoé'],252693,1/1/13,2013,0.326,0.459,0.764,0.22,0.0743,-7.001,0.0359,81.503,0.384,1,5,67,0
3EFZ9F9oP3zhXMUUgfskVU,Arsenal Efectivo,['Arsenal Efectivo'],126595,10/6/15,2015,0.383,0.522,0.518,0.0,0.0772,-9.361,0.0667,169.821,0.968,1,9,52,0
1UWhx0pFZccP4jdCIZsj7U,Arsonist's Lullabye,['Hozier'],266547,3/9/14,2014,0.673,0.463,0.373,0.0745,0.118,-10.666,0.0362,64.831,0.184,0,6,60,0
5jqNQZBwbZWQXPWfo0ygZF,Art Deco,['Lana Del Rey'],295067,9/18/15,2015,0.544,0.282,0.464,0.215,0.111,-11.112,0.0533,148.345,0.0596,0,11,63,0
4JgABUEuQw3QKHBAwLqQue,Art School Wannabe,['Sorority Noise'],192827,6/16/15,2015,0.00416,0.34,0.651,0.0,0.102,-5.857,0.0492,147.442,0.564,1,5,53,0
6hRrzZJ90DNQdEF1Wu2Mrf,As I Am,['H.E.R.'],240120,8/30/19,2019,0.0818,0.444,0.567,1.36e-06,0.225,-8.188,0.247,83.661,0.172,0,2,62,0
29sY1Zgd4BXoVcoiVbiUXi,As I Was Saying,['Jack Johnson'],225547,1/1/13,2013,0.181,0.631,0.526,0.000511,0.11,-8.453,0.0276,90.111,0.428,0,0,50,0
1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,['BLACKPINK'],213264,6/22/17,2017,0.0688,0.786,0.853,0.0,0.0759,-2.687,0.0816,125.034,0.45,1,8,75,0
0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,"['Justin Bieber', 'Big Sean']",229467,6/15/12,2012,0.0811,0.571,0.873,0.0,0.361,-3.382,0.1,139.691,0.613,0,0,69,0
75lo8VozcCLRG9WGG674iD,As Long As You Love Me,"['Justin Bieber', 'Big Sean']",229467,1/1/12,2012,0.0807,0.571,0.873,0.0,0.361,-3.382,0.0997,139.691,0.613,0,0,60,0
3IvflXoxqRVwNvpKhjIOv6,"As Long As You're Mine - From ""Wicked"" Original Broadway Cast Recording/2003","['Idina Menzel', 'Leo Norbert Butz']",225987,1/1/13,2013,0.752,0.472,0.449,1.42e-06,0.113,-8.282,0.0314,117.997,0.19,1,5,48,0
34bqWuFJ4X1A3vCObPSNHD,As She's Walking Away (feat. Alan Jackson),"['Zac Brown Band', 'Alan Jackson']",223827,9/20/10,2010,0.479,0.553,0.619,0.0,0.123,-7.101,0.0308,183.908,0.376,1,3,62,0
4rLsbV5mXnwyn5JWpmHoys,As We Enter,"['Nas & Damian ""Jr. Gong"" Marley']",147907,5/18/10,2010,0.145,0.915,0.752,0.0,0.0934,-4.443,0.253,120.185,0.882,1,7,51,1
5ITmuvjtUUdxVQCCsaKBDx,As We Ran,['The National Parks'],200322,1/28/14,2014,0.0169,0.431,0.588,0.00689,0.368,-6.855,0.0348,143.975,0.183,1,9,56,0
4JE6agBLHGA5TaF6FlqfBD,As the World Caves In,['Matt Maltese'],218755,3/6/17,2017,0.365,0.331,0.45,0.00464,0.22,-5.362,0.034,123.829,0.18,1,10,64,0
4a4UrMYz1oLrdF1CzLcsGZ,Ascend,['TheDooo'],180036,12/31/16,2016,0.323,0.21,0.673,0.878,0.154,-7.982,0.043,75.831,0.104,0,0,59,0
19CkkPInDRDIOlqfrz1mVn,Ascension,['Mac Miller'],292467,9/18/15,2015,0.346,0.756,0.523,0.0,0.191,-6.321,0.141,120.025,0.34,1,8,56,1
2bBMODHVTXGwE2aZYfbgCt,Ascension (feat. Vince Staples),"['Gorillaz', 'Vince Staples']",155973,4/28/17,2017,0.594,0.676,0.905,0.0,0.154,-2.569,0.147,152.186,0.519,1,1,62,1
59PYgzOiOjGDzjDT5N5oOX,Asesina - Remix,"['Brytiago', 'Daddy Yankee', 'Ozuna', 'Darell', 'Anuel AA']",327467,10/31/18,2018,0.589,0.825,0.69,0.0,0.413,-4.252,0.226,94.194,0.516,0,10,71,0
7HjNOz8Y7H7uSySXuHNg1Y,Ashes of Eden,['Breaking Benjamin'],293640,6/23/15,2015,0.0561,0.241,0.534,2.13e-06,0.103,-7.207,0.0321,159.974,0.277,1,3,63,0
2lJa0SY7vZpvJ7QDFanOuZ,Ashes to Ashes,['Warpaint'],310227,10/5/10,2010,0.186,0.696,0.871,0.0282,0.173,-6.482,0.0357,118.938,0.8,1,1,51,0
6GSMozgAebBmuM2hCV15H3,Ashin’ Kusher,['Kid Cudi'],228493,1/1/10,2010,0.734,0.86,0.638,0.000708,0.105,-5.773,0.201,92.997,0.584,1,10,53,1
34Dk0bzjsXFDluNOgCwBAM,Ashley,"['Big Sean', 'Miguel']",260320,1/1/13,2013,0.0936,0.625,0.915,0.0,0.273,-5.214,0.15,117.914,0.39,0,4,49,1
55ZcA6PazdlXjE1jO5GrzJ,Ashley,['Halsey'],186188,1/17/20,2020,0.137,0.663,0.531,0.0,0.146,-6.339,0.0827,125.014,0.366,1,7,66,1
6tO1amT2NLvgsBzBhHOR1S,Ashley,['Escape the Fate'],207400,4/27/10,2010,0.00201,0.269,0.904,0.0,0.312,-5.715,0.188,177.423,0.346,1,5,52,0
4gH4e5ENzVDg4N8fOp2vDP,Ashley (with DaBaby),"['Stunna 4 Vegas', 'DaBaby']",151859,5/10/19,2019,0.00284,0.884,0.807,0.0,0.111,-3.462,0.325,144.018,0.916,0,8,65,1
5IOvmtSHxMrvM8flm50PjB,Asi Como Hoy,['Los Alegres de la Sierra'],231640,2/23/10,2010,0.528,0.554,0.521,0.0,0.0862,-4.672,0.0284,138.06,0.489,1,7,63,0
3Tp7y0bLogDQsIO5tTTOH4,Asking for It,['Shinedown'],210707,9/18/15,2015,0.00273,0.449,0.971,0.0,0.141,-3.66,0.0476,144.031,0.414,1,10,60,0
3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch),"['Gym Class Heroes', 'Neon Hitch']",222213,11/11/11,2011,0.134,0.716,0.838,0.0,0.148,-4.289,0.0513,130.034,0.646,1,10,61,1
2iDjCLUOGhJtz5cPHljGVd,Ass Drop,['Wiz Khalifa'],166707,8/19/14,2014,0.0136,0.816,0.578,1.2e-05,0.0412,-4.536,0.0986,177.959,0.302,0,10,61,1
6fT7QIf55thVWCZyEnaHk0,Ass Like That,['Victoria Monét'],220208,10/22/19,2019,0.0888,0.664,0.691,0.000592,0.174,-8.451,0.194,80.001,0.637,1,7,66,1
3Pyb7rYWBsRL24vmdlzlxk,Assassin's Creed III Main Theme,['Lorne Balfe'],186613,10/30/12,2012,0.0305,0.413,0.881,0.809,0.0789,-10.675,0.118,135.017,0.0927,0,2,53,0
6enLk2V2s0M6D6PGLjHxYv,Assassin's Creed IV Black Flag Main Theme,['Brian Tyler'],133378,10/14/13,2013,0.0429,0.32,0.621,0.896,0.0802,-12.207,0.0563,128.025,0.319,1,7,57,0
0EKbMWOt2ZwdEcqgRpLHaC,Asshole,['hooligan chase'],156078,11/29/17,2017,0.595,0.748,0.802,0.000678,0.113,-6.271,0.113,159.984,0.874,1,5,68,1
0OOv1XGVVzUgTIzomIHfR0,Asshole,"['Eminem', 'Skylar Grey']",288984,11/5/13,2013,0.471,0.534,0.906,0.0,0.782,-2.316,0.349,174.058,0.499,1,1,53,1
6aD0Es1eyfVqpYZKJm9WkC,Asshole,['Mike Sherm'],160713,1/27/17,2017,0.328,0.783,0.598,0.0,0.118,-10.59,0.292,97.011,0.452,1,10,61,1
5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,"['Rick Ross', 'Drake', 'Chrisette Michele']",270627,1/1/10,2010,0.0125,0.57,0.58,0.0,0.0497,-5.547,0.209,171.917,0.405,0,10,67,1
4uxVdPtssxA5DipzyZB9LQ,Astronaut,"['Simple Plan', 'Julian Emery']",220747,6/17/11,2011,0.00197,0.456,0.879,0.0,0.095,-3.457,0.0353,148.131,0.536,0,9,42,0
3hg8SvlMLkm2lT3HXvU6Lf,Astronaut Kid,['YoungBoy Never Broke Again'],185992,6/29/18,2018,0.00764,0.738,0.788,0.0,0.355,-5.318,0.0435,155.078,0.307,0,4,57,1
2vs5ubqg8QUbfyWZpMfvWe,Astronauts,"['Future', 'Juice WRLD']",169920,10/19/18,2018,0.0402,0.732,0.586,2.66e-06,0.121,-7.868,0.232,76.48,0.73,1,1,64,1
3hWfKBt3n7j1xqIy6LA5ve,Astronomia,"['Vicetone', 'Tony Igy']",198095,9/16/16,2016,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,126.093,0.326,1,5,81,0
665AK0ovB11McZRwfa852G,Astronomia,"['Vicetone', 'Tony Igy']",198095,9/16/16,2016,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,126.093,0.326,1,5,77,0
14e46mURUUwB3i2vTe1gFz,Astrovan,['Mt. Joy'],186133,3/2/18,2018,0.866,0.548,0.444,0.0,0.134,-9.4,0.0384,169.917,0.62,1,3,64,0
3VZWVvHjzkG60FyVUkTcy5,Asylum,['Disturbed'],276227,8/20/10,2010,3.88e-05,0.52,0.992,0.0402,0.173,-2.386,0.106,90.038,0.38,1,8,53,0
6NfC2FKfsfzuLIF4lThw0A,Así Soy Yo,"['Anuel AA', 'Bad Bunny']",226379,5/29/20,2020,0.445,0.732,0.807,0.00152,0.0975,-3.424,0.116,176.026,0.724,0,10,77,1
0rc9jL9G6RQHtgvIDYUmLD,Así Ya No,['La Maquinaria Norteña'],162400,9/9/14,2014,0.364,0.661,0.763,0.0,0.0578,-3.204,0.059,113.571,0.779,1,2,56,0
6sSFbKl9oQ7ToYxBeTQZvw,At Dawn,['Ever So Blue'],136000,7/26/19,2019,0.996,0.622,0.0251,0.945,0.0902,-24.907,0.056,116.364,0.363,1,2,68,0
